dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7
bloodmnist,el2n_top,0.05,3,3,0,592,1,74,f65aab398a9d1914981b65dfd34c1e3470530056ef5910d64750c01ba00ce8ad,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/el2n_top/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,3329a4298e98b3a74a16a4359de5cfdf16341b6eb5ad141fd40a922160d990ce,clean,0,3421,8,0.7220111078631979,0.7502516830178946,0.25906735751295334,1.1661030904012728,0.44427568891727226,0.17608668534283886,0.1969309462915601,2737,0.09657388604606643,528,0.9139344262295082,0.9919871794871795,0.6655948553054662,0.25906735751295334,0.8765432098765432,0.7183098591549296,0.5765765765765766,1.0
bloodmnist,eva,0.05,3,3,0,592,1,74,cf2636a78f346374ef06658d299536b962a58020433e07b156c433b27ec45ce9,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/eva/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,a15de86048b0e82d39141faa05b217d55481671912a9742165ea005c6e94d0f7,clean,0,3421,8,0.8181818181818182,0.8256534991011861,0.5544041450777202,0.7764923715721891,0.28755623966503513,0.10049913033899664,0.09937888198757763,2737,0.053668411468895595,320,0.9836065573770492,0.9775641025641025,0.7556270096463023,0.5544041450777202,0.7942386831275721,0.7746478873239436,0.7672672672672672,0.997872340425532
bloodmnist,facility,0.05,3,3,0,592,1,74,bb934bb2e49dfcaedf835c0f7dd96b35432afd1a54db3527632eab9d1c3e2ca0,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/facility/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,8c5da1047775fccb4cf8e12c0c58ab25773b1e3dc121d8780bebd8b94629c575,clean,0,3421,8,0.8857059339374452,0.8919749374237326,0.6321243523316062,0.39940167329031284,0.17259855646783237,0.05109615045066329,0.0350748995250274,2737,0.021038272112103403,168,0.8934426229508197,0.9855769230769231,0.9453376205787781,0.6321243523316062,0.9135802469135802,0.8697183098591549,0.9024024024024024,0.9936170212765958
bloodmnist,forgetting,0.05,3,3,0,592,1,74,daae4ade542b4f1ef4bd03e7c5ccb86c2836b2bed18651b7a8240eed54a677d4,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/forgetting/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,765425fc17af44b595f60b8afba0e33c93ff125723835c3af1ce1926ca961796,clean,0,3421,8,0.8769365682548962,0.8832552063592988,0.5284974093264249,0.46950264446924134,0.1897171504895777,0.05905062197175373,0.04092071611253197,2737,0.028924599534305387,201,0.889344262295082,0.9951923076923077,0.9292604501607717,0.5284974093264249,0.9382716049382716,0.8380281690140845,0.9474474474474475,1.0
bloodmnist,fps,0.05,3,3,0,592,1,74,4c95e84b21d24a3aa0fc09b12094e183f7c698f4be3aab4c8326c46783d31928,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/fps/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,e5e2ec160128c227e88e44350fd0db9279f60b9a071158d1e7836affad16a548,clean,0,3421,8,0.8883367436422098,0.8976958572556564,0.5371329879101899,0.37960031532518407,0.16591275811655876,0.04924546666955151,0.029959810010960906,2737,0.018521287098242717,152,0.8934426229508197,0.9919871794871795,0.9356913183279743,0.5371329879101899,0.9629629629629629,0.897887323943662,0.9624624624624625,1.0
bloodmnist,graph_a2,0.05,3,3,0,592,1,74,0d06a8054f03e37b011273dad664ecd347750f6171c99ce1b1cfd4c9ce32cbd9,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/graph_a2/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,a8915f8299f55ef2ce32ec1a5c236bb7c98cf86aafcd251601970ffddd4700d8,clean,0,3421,8,0.9263373282665888,0.9285289390123876,0.7564766839378239,0.25851813809120183,0.11537485016061182,0.03530494152227716,0.015345268542199489,2737,0.011049134663683362,133,0.930327868852459,0.9919871794871795,0.9196141479099679,0.7564766839378239,0.9711934156378601,0.9049295774647887,0.9579579579579579,0.9957446808510638
bloodmnist,herding,0.05,3,3,0,592,1,74,9e440b228042a841c1474f118f893593b3e0aca0c5fce5d760de448953ba4715,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/herding/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,7fb1528005fd955ef6f356e37437f41706ceec536d287b77c4b0eeed7ba73411,clean,0,3421,8,0.9386144402221572,0.9403373083057416,0.7892918825561313,0.2093929341880332,0.09649983526556456,0.025148811456370348,0.0076726342710997444,2737,0.00818517315354481,111,0.9426229508196722,0.9935897435897436,0.9389067524115756,0.7892918825561313,0.9588477366255144,0.9330985915492958,0.9684684684684685,0.997872340425532
bloodmnist,random,0.05,3,3,0,592,1,74,c52f46a6f4e8303aac783bf5f2fd1b2cb26958d54abb9d312555371633c43a58,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_3/results/bloodmnist/random/ratio_0.05/selection_seed_3/train_seed_3/aug_0/final.pt,e6d26235c0fd4ddef9d51317e4e497e88ef35e9703efac540686dc8520a0159f,clean,0,3421,8,0.9318912598655364,0.9330783210760958,0.772020725388601,0.24266353190521908,0.10639504992593794,0.029408517121850532,0.014249177932042383,2737,0.010001559275890508,110,0.9180327868852459,0.9871794871794872,0.9421221864951769,0.772020725388601,0.9382716049382716,0.9436619718309859,0.9654654654654654,0.997872340425532
