acc,augment,aurc,ba,brier,budget_per_class,checkpoint,checkpoint_sha256,clean_ba_drop,clean_worst_recall_drop,corruption,dataset,ece15,high_conf_errors,method,n_classes_observed,n_samples,n_selected,nll,ratio,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,risk_at_80,risk_at_80_n,selection_seed,selection_sha256,severity,training_seed,worst_recall
0.19763231197771589,0,0.6381993173236512,0.22027378005553613,1.5270504460181662,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.5973671945206076,0.332541567695962,brightness_up,pathmnist,0.7501587922111526,5090,graph_a2,9,7180,1791,6.556688621880355,0.02,0.0,0.9917355371900827,0.038348082595870206,0.04258675078864353,0.0,0.9070945945945946,0.002699055330634278,0.0,0.0,0.7630571030640668,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,5,42,0.0
0.8540389972144847,0,0.052543510594085595,0.8116624645250395,0.22860974375287754,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.005978510051104169,-0.009501187648456033,bubble,pathmnist,0.06475592142692185,512,graph_a2,9,7180,1791,0.5970645976355768,0.02,0.8572496263079222,1.0,0.8082595870206489,0.9779179810725552,0.9381642512077295,0.6418918918918919,0.8043184885290149,0.342042755344418,0.935117599351176,0.0725974930362117,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,1,42,0.342042755344418
0.8527855153203343,0,0.05265122566844532,0.810997902656018,0.22860764552778196,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.006643071920125698,-0.026128266033254133,bubble,pathmnist,0.06398194703717089,491,graph_a2,9,7180,1791,0.5949603985678614,0.02,0.8565022421524664,1.0,0.7905604719764012,0.9858044164037855,0.9371980676328503,0.6418918918918919,0.8029689608636977,0.3586698337292161,0.9253852392538524,0.07172701949860724,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,2,42,0.3586698337292161
0.851949860724234,0,0.05310197437411853,0.809293113537924,0.23163222254426405,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.008347861038219717,-0.0166270783847981,bubble,pathmnist,0.06541767797347235,493,graph_a2,9,7180,1791,0.5989954744260184,0.02,0.851270553064275,1.0,0.7846607669616519,0.9826498422712934,0.9400966183574879,0.6452702702702703,0.8002699055330634,0.3491686460807601,0.9302514193025142,0.07468662952646239,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,3,42,0.3491686460807601
0.8435933147632312,0,0.056793630495608066,0.7989732373400127,0.24150212376109284,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.01866773723613102,-0.0071258907363420665,bubble,pathmnist,0.06415530599674472,508,graph_a2,9,7180,1791,0.6117235956046778,0.02,0.8430493273542601,1.0,0.7581120943952803,0.9826498422712934,0.9400966183574879,0.6317567567567568,0.7692307692307693,0.33966745843230406,0.9261962692619627,0.0806058495821727,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,4,42,0.33966745843230406
0.8337047353760446,0,0.06470495440004362,0.7884220545820894,0.25576134521061983,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.02921891999405435,-0.023752969121140166,bubble,pathmnist,0.06692866744437256,524,graph_a2,9,7180,1791,0.6433792183216471,0.02,0.8288490284005979,1.0,0.7079646017699115,0.9842271293375394,0.9400966183574879,0.6266891891891891,0.7408906882591093,0.35629453681710216,0.910786699107867,0.09122562674094707,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,5,42,0.35629453681710216
0.7331476323119778,0,0.1004378549555154,0.6523996607690713,0.43461777802650736,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.1652413138070724,0.14014251781472684,contrast_down,pathmnist,0.17248462348512295,1069,graph_a2,9,7180,1791,1.2723968337909464,0.02,0.9080717488789237,1.0,0.528023598820059,0.9842271293375394,0.8608695652173913,0.2702702702702703,0.25101214574898784,0.19239904988123516,0.8767234387672344,0.17879526462395542,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,1,42,0.19239904988123516
0.5874651810584958,0,0.20640136053903266,0.506963719228598,0.6917046609440363,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.31067725534754576,0.32066508313539194,contrast_down,pathmnist,0.29765476885778325,1817,graph_a2,9,7180,1791,2.2449754811073346,0.02,0.9319880418535127,1.0,0.48672566371681414,0.8706624605678234,0.6193236714975845,0.03547297297297297,0.016194331983805668,0.011876484560570071,0.5904298459042985,0.34018105849582175,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,2,42,0.011876484560570071
0.4011142061281337,0,0.3923276442410348,0.3249687225660836,1.0674794103105116,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.4926722520100601,0.332541567695962,contrast_down,pathmnist,0.5102597660091925,3263,graph_a2,9,7180,1791,3.9674711516249275,0.02,0.9633781763826607,1.0,0.14454277286135694,0.3990536277602524,0.3690821256038647,0.0,0.0,0.0,0.04866180048661801,0.5447423398328691,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,3,42,0.0
0.3625348189415042,0,0.4780716880720805,0.28387335662631313,1.1805753097168419,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.5337676179498305,0.332541567695962,contrast_down,pathmnist,0.5703903074965171,3759,graph_a2,9,7180,1791,5.328378103356372,0.02,0.9701046337817638,1.0,0.07079646017699115,0.2586750788643533,0.22608695652173913,0.0,0.0,0.0,0.029197080291970802,0.5940111420612814,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,4,42,0.0
