dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9,recall_10
organsmnist,el2n_top,0.05,2,2,0,693,1,63,3dc7ad0b56a73ea18644ad3d102c32a7828d2bcd094acd9ad22a9c7ee2caa6f8,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/el2n_top/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,8c171efce6ed84025d1e6f97d8b3fc4188238142dfbf414448a60ebcca290e4a,clean,0,8827,11,0.5574940523394132,0.5450330826942233,0.2122114668652271,1.8667167977169166,0.6868823266019921,0.264945596145911,0.38161993769470404,7062,0.2874835867634505,1841,0.6621454993834772,0.6013667425968109,0.31235955056179776,0.7450980392156863,0.34801136363636365,0.2727272727272727,0.9157844080846969,0.8387909319899244,0.7676537585421412,0.2122114668652271,0.31921487603305787
organsmnist,eva,0.05,2,2,0,693,1,63,5e63d09fd5d889bcb519da3475ba4070e60cd3078e5e0d0c4268d567bf39a062,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/eva/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,61e8b08fdd2952d39a44d97dd5dd3451c3c3bca9c1d7896b626fed351b48e108,clean,0,8827,11,0.6878894301574714,0.644327084148492,0.3722943722943723,1.1967776937519918,0.4862550134262775,0.18458959922132023,0.24015859529878222,7062,0.14036199152350706,1452,0.8446362515413071,0.4806378132118451,0.43820224719101125,0.692156862745098,0.4914772727272727,0.3722943722943723,0.9653512993262753,0.8765743073047859,0.765375854214123,0.5606850335070737,0.6002066115702479
organsmnist,facility,0.05,2,2,0,693,1,63,e6d74418071c2d9fe1fa53690ef99f1306db9896e64d370db74da0476f6db6eb,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/facility/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,7b571545a2edc3ed4f33036e0f0d5f3cb3ad8be4d9e855fbc0a134826392e323,clean,0,8827,11,0.7248215701823949,0.6841878033959484,0.43595505617977526,1.018436620511696,0.4247470318274098,0.14398140709843416,0.1995185499858397,7062,0.12013517952602791,1159,0.8840937114673243,0.48519362186788156,0.43595505617977526,0.7333333333333333,0.47017045454545453,0.4458874458874459,0.9465832531280077,0.9420654911838791,0.826879271070615,0.6492926284437825,0.7066115702479339
organsmnist,forgetting,0.05,2,2,0,693,1,63,45932a5816b846c77bb941e4808e9476511fb207d752b3c0a2a5e0ed1f0e4793,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/forgetting/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,a7fcb14f2d60f73402e6b64be2795ba6b3a5b5f99ec2deac7a82e9922d58afdc,clean,0,8827,11,0.6303387334315169,0.5854391806420814,0.22095671981776766,1.5900714019970452,0.5721706704860388,0.2173997773813664,0.2996318323421127,7062,0.17723625146676344,1560,0.9346485819975339,0.22095671981776766,0.2898876404494382,0.7764705882352941,0.265625,0.33766233766233766,0.9076034648700674,0.8161209068010076,0.8610478359908884,0.47505584512285925,0.5547520661157025
organsmnist,fps,0.05,2,2,0,693,1,63,cc51135c4b9094893b493052b71a6093a01d020b88446aff14c92d089b881eb2,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/fps/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,f385b5848bf5813a4827b5d08f54a486d43c6598a926ed18c9a789d91e9d2d06,clean,0,8827,11,0.7009176390619689,0.6746703457787342,0.3665223665223665,1.0797038042583684,0.45717817382635895,0.15849049018141612,0.2252902860379496,7062,0.12914238964313093,1223,0.8606658446362515,0.4145785876993166,0.5483146067415731,0.7549019607843137,0.5610795454545454,0.3665223665223665,0.9509143407122232,0.9546599496221663,0.8883826879271071,0.5294117647058824,0.5919421487603306
organsmnist,graph_a2,0.05,2,2,0,693,1,63,edc5a21258736923a188f4c9df9f56e88b0f7a34bbac45de412d15782d3d627b,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/graph_a2/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,23db1cec42779fb5ad074477bc8ab68fa1d41f9417bb03ea54d4a250b91734e9,clean,0,8827,11,0.7048827461198596,0.6700990078761069,0.3939393939393939,1.0959936015319203,0.45806078216415197,0.15504717500358098,0.2252902860379496,7062,0.14462486393255616,1295,0.8557336621454994,0.5170842824601367,0.41797752808988764,0.8019607843137255,0.49857954545454547,0.3939393939393939,0.9292589027911453,0.9596977329974811,0.7334851936218679,0.6001489203276247,0.6632231404958677
organsmnist,herding,0.05,2,2,0,693,1,63,7c77e48a3c8bb3052458cee070a6433c566687e9da0b3684258f38d7770b698d,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/herding/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,4807fd82001bf4e0a856b007a0e354bc57fffd59d696865eafa600c47bc4dbc0,clean,0,8827,11,0.7124730939163929,0.6729453518382947,0.4005681818181818,1.1103159491112666,0.4499991243386467,0.16436076092499902,0.21693571226281508,7062,0.12694894302984486,1306,0.8717632552404438,0.4760820045558087,0.4606741573033708,0.7803921568627451,0.4005681818181818,0.4401154401154401,0.9364773820981713,0.7707808564231738,0.9202733485193622,0.5994043186895012,0.7458677685950413
organsmnist,random,0.05,2,2,0,693,1,63,d71ff7a9fd7e08edf66d1f01e045a247d587557c7f6d4237682ac259e20c08ec,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_2/results/organsmnist/random/ratio_0.05/selection_seed_2/train_seed_2/aug_0/final.pt,3f7dbaaf1eae219b86e964a9becba183a36bd6716ce837b39ec11762f94ca265,clean,0,8827,11,0.7160983346550357,0.680587238065048,0.42045454545454547,1.0456086222687226,0.444278689830184,0.1571916428619243,0.21750212404418012,7062,0.12373141430805265,1320,0.9025893958076449,0.4533029612756264,0.4651685393258427,0.7843137254901961,0.42045454545454547,0.5165945165945166,0.9432146294513956,0.9596977329974811,0.7767653758542141,0.5949367088607594,0.6694214876033058
