dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9,recall_10
organsmnist,el2n_top,0.05,6,6,0,693,1,63,c7beb0af3b5f6fa1e46ef2067e96e29e80852aa116d6fa649cc795ed704d4a64,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/el2n_top/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,0eedfe120b7b74e1263cc619f64bada47020382e7a45ef7fcc9c6e5c7d432f27,clean,0,8827,11,0.5265662172878668,0.5080157681608044,0.19880863737900223,1.7493378871433412,0.7106609826951732,0.2523216984172606,0.42155196828094027,7062,0.3336216281246083,1696,0.6609124537607891,0.5580865603644647,0.2898876404494382,0.7450980392156863,0.4005681818181818,0.25396825396825395,0.8373435996150145,0.6397984886649875,0.6287015945330297,0.19880863737900223,0.375
organsmnist,eva,0.05,6,6,0,693,1,63,6dc7d6ac9e1ba3a7967f0fd73c6884c199adbc8f57088eeead5ef148bd2d2080,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/eva/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,281cfc757df115eb7010659836ab1ad092a9cfa4c31d71142cd363b8486780ce,clean,0,8827,11,0.6889090291152147,0.659103673224751,0.3211845102505695,1.1888554020510587,0.48308639900400785,0.17437115565518013,0.24185783064287736,7062,0.14364588694870128,1359,0.8692971639950678,0.3211845102505695,0.647191011235955,0.8215686274509804,0.48863636363636365,0.3347763347763348,0.8955726660250241,0.8110831234256927,0.8154897494305239,0.5480268056589724,0.6973140495867769
organsmnist,facility,0.05,6,6,0,693,1,63,e6d74418071c2d9fe1fa53690ef99f1306db9896e64d370db74da0476f6db6eb,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/facility/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,52d9cab05aba12a619017e6abd4a847bddc751aad8ce245203e5b61eef37ab5c,clean,0,8827,11,0.7253880140478078,0.6849185975954204,0.4025974025974026,1.0618053927752586,0.4306127078240397,0.1521031089229196,0.20079297649391106,7062,0.12697149488072934,1251,0.9210850801479655,0.4806378132118451,0.4314606741573034,0.7784313725490196,0.44886363636363635,0.4025974025974026,0.9374398460057748,0.9269521410579346,0.8382687927107062,0.6731198808637379,0.6952479338842975
organsmnist,forgetting,0.05,6,6,0,693,1,63,ba95589735f8f31facef63a6490355d2110c90e3b1f41f6b69a4d2db477bedb0,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/forgetting/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,b47ec2794b1064e1e51ab96eee83f8072b75a3c9cd016e25a6613001afdd3932,clean,0,8827,11,0.5749405233941316,0.546086589558351,0.23370786516853934,1.9884558374825683,0.6800896759680163,0.2779673498781835,0.3634947606910224,7062,0.2488560891509483,2040,0.9025893958076449,0.23462414578587698,0.23370786516853934,0.703921568627451,0.30823863636363635,0.35209235209235207,0.8185755534167469,0.871536523929471,0.7471526195899773,0.35517498138495907,0.4793388429752066
organsmnist,fps,0.05,6,6,0,693,1,63,89f91ea1f79b52d4de8f57164be98b3d79c289078a593d6dd9c1972fba61c3df,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/fps/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,7e99dfdf2acc2d1d153d824f2c02782c9f5dc09069aad80ad221c84f1b512649,clean,0,8827,11,0.6998980401042256,0.6758140121561318,0.354978354978355,1.0771646733679137,0.45633743257432574,0.16013680507855302,0.22514868309260833,7062,0.13036632880424007,1230,0.872996300863132,0.4054669703872437,0.5370786516853933,0.7666666666666667,0.5724431818181818,0.354978354978355,0.8950914340712224,0.9546599496221663,0.8496583143507973,0.5740878629932986,0.6508264462809917
organsmnist,graph_a2,0.05,6,6,0,693,1,63,edc5a21258736923a188f4c9df9f56e88b0f7a34bbac45de412d15782d3d627b,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/graph_a2/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,44a34ed19d794d2faca8459e3d86e7933de27d0d440092261d2120e3e371e978,clean,0,8827,11,0.6890223178882973,0.6658118663470257,0.3463203463203463,1.1702028447266326,0.48211198523343446,0.1647529237818931,0.2436986689323138,7062,0.15667612884137547,1337,0.8631319358816276,0.5239179954441914,0.39775280898876403,0.8568627450980392,0.4758522727272727,0.3463203463203463,0.9071222329162656,0.9319899244332494,0.8610478359908884,0.552494415487714,0.6074380165289256
organsmnist,herding,0.05,6,6,0,693,1,63,7c77e48a3c8bb3052458cee070a6433c566687e9da0b3684258f38d7770b698d,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/herding/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,14c77b9b0d5875363cb2028c57cd9da544d5dfc0bdef54fbcfb3d32a1a0186ca,clean,0,8827,11,0.7200634417129262,0.6839175619312798,0.3778409090909091,1.0424667336162405,0.4360306127902895,0.15464146262902262,0.2091475502690456,7062,0.12083192134119065,1256,0.9124537607891492,0.5284738041002278,0.3797752808988764,0.8117647058823529,0.3778409090909091,0.4069264069264069,0.9345524542829644,0.8765743073047859,0.9316628701594533,0.6254653760238272,0.737603305785124
organsmnist,random,0.05,6,6,0,693,1,63,baf3e6d6878dc09dc3726cc050fa5a79638facd5ae001ab481a5987ccc0ea740,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organsmnist/seed_6/results/organsmnist/random/ratio_0.05/selection_seed_6/train_seed_6/aug_0/final.pt,85ece5ad945b0ce92d8ef46a2880d9531aa89317bbfea705f67fece833b3430d,clean,0,8827,11,0.7091877194969979,0.6742157565761681,0.37073863636363635,1.171437357697443,0.45947104605522354,0.17307310168789325,0.21778532993486263,7062,0.12673895227564044,1397,0.8705302096177558,0.43507972665148065,0.4966292134831461,0.7431372549019608,0.37073863636363635,0.47619047619047616,0.9292589027911453,0.947103274559194,0.8542141230068337,0.6344005956813105,0.6590909090909091
