dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7
tissuemnist,el2n_top,0.02,2,2,0,3304,1,413,9c452daf312effbecec0eecf88ad2e786cd05670c726bd05e5a8a0e88a9f5ba8,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/el2n_top/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,cc422bbbad9832cedd7937ae82ee459251a818b1f289aac7097887658bd47dbe,clean,0,47280,8,0.09223773265651439,0.12607329051410507,0.038746540487456474,3.0367489672615684,1.1891844537598086,0.4426204328417349,0.9110353214890017,37824,0.9124613754451902,7020,0.09864820309924167,0.22660098522167488,0.23434704830053668,0.09223080417991822,0.09349955476402494,0.1589464123524069,0.038746540487456474,0.06556677570758071
tissuemnist,eva,0.02,2,2,0,3304,1,413,ac4fd708bcb9f381ff70e371333bf487c28ef01cab7e790cc0bc6c5c7799e570,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/eva/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,03bebe2b913d2340a1fb7f9eb2c75d10803a247432557cd174c9ffb92b18c68a,clean,0,47280,8,0.36080795262267346,0.39408026260324264,0.23830077237619263,2.177999219919746,0.911980075899342,0.31521506580428016,0.6109612944162437,37824,0.5327903026752298,9292,0.2856577645895153,0.4084191670398567,0.6678592725104353,0.23830077237619263,0.3852775304244583,0.3206176203451408,0.4053209534862959,0.44118902005404637
tissuemnist,facility,0.02,2,2,0,3304,1,413,6f3fd8ce2e64b851e7a5329d7dfa3affb3525422bd4741e17d0e4c4b8c78d67f,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/facility/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,d778feee5b63e116cf89a15e43e6560212d89236a9f256342e97ca5c18bc3e21,clean,0,47280,8,0.4763113367174281,0.45921876867481304,0.37310774710596617,1.7590801925769979,0.7530162385473487,0.24396095275437674,0.47477791878172587,37824,0.374514848952295,8013,0.46772172766238046,0.3905060456784595,0.4740608228980322,0.5454338936846888,0.37310774710596617,0.44323342415985467,0.5366485135255781,0.4430379746835443
tissuemnist,forgetting,0.02,2,2,0,3304,1,413,33367922984cbc902e2952d4b29bdff48a38ce9676ef2ed350515307a4b530a4,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/forgetting/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,f63cccb10613f1ac9778c8f3cbebc1e582450da6fa45771925ed13b73d2ca4ac,clean,0,47280,8,0.3437817258883249,0.389841636334793,0.2551557896616374,2.431374029153907,0.9792839851511157,0.3699216877042541,0.6345970812182741,37824,0.592419749097797,12336,0.3342565117045829,0.4173757277205553,0.6881335718545021,0.4225352112676056,0.27456218462451765,0.3424159854677566,0.2551557896616374,0.38429810837718675
tissuemnist,fps,0.02,2,2,0,3304,1,413,52324fed068853d0692dc021817bd40cdb7d64581cc6f738d9b577edf04fa207,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/fps/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,840188c49f6294f956fd4afdf6b457cc9a00982ddf307370876324c429502284,clean,0,47280,8,0.35101522842639593,0.3391531515212469,0.19679430097951914,1.852585966859079,0.8269856989486407,0.16553602265745604,0.6198974196277496,37824,0.5634505173500911,3061,0.4379821958456973,0.2445141065830721,0.5217650566487776,0.3368923216719673,0.19679430097951914,0.3033605812897366,0.23855012945272744,0.43336651969847817
tissuemnist,graph_a2,0.02,2,2,0,3304,1,413,f601b1f82110e2acb9967219f409b63eb12a642498352e7374e625e004799e4c,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/graph_a2/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,397587d12ecb16943b452b16545b10682bdbe64e47c4de009822c9ebdc13c3b0,clean,0,47280,8,0.4436336717428088,0.4418982965029594,0.3206176203451408,1.8619871178793328,0.7895695707932177,0.250952063586607,0.5127167935702199,37824,0.40925768464113244,7539,0.4042202439828553,0.3860277653381102,0.5551580202742994,0.5202180826896865,0.40397744137726327,0.3206176203451408,0.491831086510133,0.4531361115061869
tissuemnist,herding,0.02,2,2,0,3304,1,413,82163b54e5a1de4755961e035634d65bd5c2c8b3ea5c991ff4513ef336c05f4c,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/herding/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,6fffe9fd8c61c4849c7a1f6a98910e090c179c709db2db7983f350d1983db6b5,clean,0,47280,8,0.45336294416243655,0.43401024881687644,0.35244066278549036,1.7407638480363592,0.7684150947621448,0.2340037305749537,0.5043887478849408,37824,0.40216320795797916,7176,0.4305308275634685,0.35244066278549036,0.44364937388193204,0.4865970013630168,0.3558919560700505,0.39373297002724794,0.4966520846353004,0.5125871142085052
tissuemnist,random,0.02,2,2,0,3304,1,413,36f768247c256a69748d4270bfc94e1ba9df557324e935853008571de4eef99a,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/tissuemnist/seed_2/results/tissuemnist/random/ratio_0.02/selection_seed_2/train_seed_2/aug_0/final.pt,ca0f79f01277144761c19abf3687112202ea5ccc296fa3c6c2c9f1952b3ec2d4,clean,0,47280,8,0.3961294416243655,0.37843982071313165,0.22479564032697547,1.711469867594945,0.7807919606190297,0.16449757503619802,0.5681577834179357,37824,0.48560802125016306,3343,0.3734915924826904,0.3264666368114644,0.4048896839594514,0.5399818264425261,0.3232413178984862,0.22479564032697547,0.43826444067493975,0.39638742710851943
