dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7
bloodmnist,el2n_top,0.05,5,5,0,592,1,74,b9f3583b9127bb281ae6f6a006692fc12bd1262d9e236cd77000f256d2e8d72b,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/el2n_top/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,2da3cdf0f9cd15356b3f0e666cd9428d7ce3c30a9185e96a5ea68b12f9c9686b,clean,0,3421,8,0.6752411575562701,0.6869491668873408,0.2867012089810017,1.59629425992622,0.5330911716963114,0.22956772473986756,0.24406284252831567,2737,0.12498611161726328,681,0.6885245901639344,0.9983974358974359,0.5916398713826366,0.2867012089810017,0.831275720164609,0.6161971830985915,0.484984984984985,0.997872340425532
bloodmnist,eva,0.05,5,5,0,592,1,74,8a37c2d42d3ed97a8e81620f39ec96d0eebca3571d513f64ad325a7dd3aa4c69,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/eva/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,006633a88ff4afeaf47a0fe1d19c1a67c77d2af10bc5be58d037405f4c582614,clean,0,3421,8,0.8807366267173341,0.8759249283387304,0.6511226252158895,0.44042755363422587,0.1858246625787314,0.06082383665868464,0.0464011691633175,2737,0.024860984576707525,215,0.8934426229508197,0.9839743589743589,0.8263665594855305,0.6511226252158895,0.9465020576131687,0.7570422535211268,0.948948948948949,1.0
bloodmnist,facility,0.05,5,5,0,592,1,74,bb934bb2e49dfcaedf835c0f7dd96b35432afd1a54db3527632eab9d1c3e2ca0,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/facility/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,bbdef9f1b75d93421b77ca833e7a5e558950029a64a8b97fec0daa26593030ee,clean,0,3421,8,0.9239988307512423,0.9297485681478082,0.6856649395509499,0.25062419756050014,0.11559598046130383,0.03070703829216421,0.010960906101571063,2737,0.009918174723484687,110,0.9590163934426229,0.9919871794871795,0.9614147909967846,0.6856649395509499,0.9670781893004116,0.8908450704225352,0.9819819819819819,1.0
bloodmnist,forgetting,0.05,5,5,0,592,1,74,dafa1082cd56f19138e3931a9c34c2870318b004f05b931456081c076283b338,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/forgetting/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,be34784dfea56615f573e5aab032e5c7f2a23a38a6336fc37d4d14a1740c6656,clean,0,3421,8,0.824904998538439,0.8293821819298473,0.40241796200345425,0.8114600525514245,0.28169697086819584,0.10032169794834203,0.09134088417975886,2737,0.05211535072858481,310,0.8319672131147541,0.9839743589743589,0.729903536977492,0.40241796200345425,0.9670781893004116,0.7992957746478874,0.9204204204204204,1.0
bloodmnist,fps,0.05,5,5,0,592,1,74,ecf571a0311e5d6529016b411bc37d1671bb784ec9ba2d9da47b53f24054f4a2,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/fps/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,cc58d69151762e8a0971ee67b07395e3dd29bee5d8010766ed82a6b9ec2132b9,clean,0,3421,8,0.8737211341712949,0.8809941548021922,0.48877374784110533,0.4670233512804552,0.19227706130749805,0.06285976147449562,0.039824625502374866,2737,0.021159533298842403,201,0.8770491803278688,0.9887820512820513,0.932475884244373,0.48877374784110533,0.9382716049382716,0.8556338028169014,0.9669669669669669,1.0
bloodmnist,graph_a2,0.05,5,5,0,592,1,74,0d06a8054f03e37b011273dad664ecd347750f6171c99ce1b1cfd4c9ce32cbd9,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/graph_a2/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,db3746c33ed2e36bbe108b94daca1ff5478616cdd9d3e5bc001f1eba03a4cb7a,clean,0,3421,8,0.9280912014030985,0.93064377336565,0.7754749568221071,0.23642483036638995,0.10727033342191512,0.028227112257351708,0.013883814395323347,2737,0.01325642607472995,100,0.9262295081967213,0.9935897435897436,0.954983922829582,0.7754749568221071,0.9794238683127572,0.8767605633802817,0.9429429429429429,0.9957446808510638
bloodmnist,herding,0.05,5,5,0,592,1,74,9e440b228042a841c1474f118f893593b3e0aca0c5fce5d760de448953ba4715,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/herding/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,da42e98bdb39a68043608c8242aac929de80dccbb37caa7fc546ff39c9dd6ec4,clean,0,3421,8,0.9298450745396083,0.9303914460852631,0.8031088082901554,0.24693236764537974,0.10794310417177443,0.035289966722079714,0.015345268542199489,2737,0.01100027441010502,126,0.9467213114754098,0.9775641025641025,0.932475884244373,0.8031088082901554,0.934156378600823,0.9014084507042254,0.9519519519519519,0.9957446808510638
bloodmnist,random,0.05,5,5,0,592,1,74,145ac49c544b3d22e39d25978725809006064db74e395ebb11ef9d0655df8cc5,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/bloodmnist/seed_5/results/bloodmnist/random/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,4e4d00293529fae25c9d434f65d50f652891cbcd34b82e681f5de8fe7df12735,clean,0,3421,8,0.9277988892136803,0.9285605790497253,0.7651122625215889,0.263399703471946,0.11311259415200968,0.03521361262329282,0.018998903909389842,2737,0.014440662913019948,120,0.9549180327868853,0.9871794871794872,0.9163987138263665,0.7651122625215889,0.9547325102880658,0.8838028169014085,0.9684684684684685,0.997872340425532
