dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9,recall_10
organamnist,el2n_top,0.05,5,5,0,1727,1,157,e22a26e81f37e6025c2019bfd22ae53bf872efb756b0bf21e71af27434b6213a,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/el2n_top/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,f2ecbaf5d8b113bead359b8e22bd3145a3df202bbd9c977796aec856bbafe86e,clean,0,17778,11,0.8065586680166498,0.8187110193150265,0.27955426356589147,0.6710730167220923,0.2897250064936393,0.08410636324128283,0.106665729152018,14222,0.05075896047014469,1410,0.8146718146718147,0.9094387755102041,0.9407313997477932,0.8471337579617835,0.27955426356589147,0.6310432569974554,0.9771689497716894,0.9994275901545506,0.9994484280198566,0.9235511713933415,0.6836518046709129
organamnist,eva,0.05,5,5,0,1727,1,157,9ff621ad435430935f30ed29c9a41b36c3892c439aa906ed933bef1fbd809ddd,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/eva/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,2a3da5024d14bad1fde0b827d0ea38a22da602cbe0dea9c2237f81aa6ebb40c3,clean,0,17778,11,0.8277646529418382,0.8355136404796567,0.4278100775193798,0.5388925259582695,0.2531331137924385,0.06965574626261314,0.0850091407678245,14222,0.03963339201142416,1152,0.8571428571428571,0.9183673469387755,0.9092055485498108,0.8445859872611465,0.4278100775193798,0.5974554707379135,0.9811263318112633,0.9994275901545506,0.9994484280198566,0.8933415536374846,0.7627388535031847
organamnist,facility,0.05,5,5,0,1727,1,157,79855f77d34e0556f22922b6ed446b008680b0d7f1083bc4e1ab2b57a1fcd9d9,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/facility/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,e2b6e6383bdfa131b34d4c89bd760007ec2300b5d7f81be115fa2bc615e65449,clean,0,17778,11,0.9240071999100011,0.9203086160817935,0.7999031007751938,0.23115404595843664,0.111152570373386,0.02050136989436226,0.014484601321895654,14222,0.010189617280022382,467,0.9198841698841699,0.9464285714285714,0.9583858764186634,0.8407643312101911,0.7999031007751938,0.8636132315521629,0.9872146118721461,0.998282770463652,0.9944842801985659,0.9327990135635018,0.8816348195329087
organamnist,forgetting,0.05,5,5,0,1727,1,157,347a6c90497b4542e92773f2851f7daf70a2ca7279a9e260004ff5c7ad3998a2,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/forgetting/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,f77725cbd9efe4847a4594ae47311929b9b5234c8da9e04e2403a3154db11ade,clean,0,17778,11,0.8547643154460569,0.8619365836878675,0.4312015503875969,0.48171246243222826,0.21829343649160837,0.054322162087152216,0.06257910279848122,14222,0.03159949099972281,1017,0.8706563706563707,0.9464285714285714,0.9205548549810845,0.8866242038216561,0.4312015503875969,0.6972010178117048,0.9963470319634703,0.9896966227819118,0.9966905681191396,0.8865598027127004,0.8593418259023354
organamnist,fps,0.05,5,5,0,1727,1,157,d9f5817e48495ba56bdb94cfaea5cd1efe7b41544d31ffadb34e09f51b0a131c,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/fps/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,c6958f842d2f9bbd8e2f81717ec0050c4020fac1c549cd911211fcbcb175f192,clean,0,17778,11,0.8904263696703791,0.8934066413576499,0.5876937984496124,0.33362279222982455,0.1603844671376691,0.02891313732055943,0.034102095345239766,14222,0.018175563869124677,663,0.916988416988417,0.9349489795918368,0.969735182849937,0.8496815286624204,0.5876937984496124,0.7587786259541984,0.9975646879756469,0.9977103606182026,0.9983452840595698,0.9327990135635018,0.8832271762208068
organamnist,graph_a2,0.05,5,5,0,1727,1,157,0107e9b9279bf18cd3a4b33abd7dce94207b750a9c9c55ecd98001942a6c753d,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/graph_a2/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,60dac2286734da06ebad0b0bebf57909e39a4ee4732fec3c97b26d00c7c74fc8,clean,0,17778,11,0.9146135673304083,0.9143009467631706,0.7553294573643411,0.26536974691465104,0.12462369474013693,0.029120443040346437,0.01617212768949515,14222,0.011265750155463768,552,0.944980694980695,0.9477040816326531,0.9407313997477932,0.8764331210191083,0.7553294573643411,0.7979643765903308,0.993607305936073,0.979965655409273,0.9867622724765582,0.9272503082614056,0.9065817409766455
organamnist,herding,0.05,5,5,0,1727,1,157,d3e2427929aa04d6b6d2c6bd236504dcccebbaea477be26cb8aebd1a0f9fe747,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/herding/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,50df1c7e95213f257d5f0a5da278c99a4b46a98f701c191be9475ac951c8261a,clean,0,17778,11,0.9208009899876252,0.9206747094584398,0.7209302325581395,0.25834222060289413,0.11845493718974102,0.026946648014907378,0.01546899170299536,14222,0.010075081565207672,583,0.9353281853281853,0.9311224489795918,0.9798234552332913,0.8713375796178344,0.7209302325581395,0.8442748091603054,0.9923896499238964,0.9862621637092158,0.9889685603971319,0.9512946979038225,0.9256900212314225
organamnist,random,0.05,5,5,0,1727,1,157,5ceac21ee1265e98495d64f34d1b9dea6318fb34bc0a74c37bed9f4090c1197b,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_5pct_20260922/formal/organamnist/seed_5/results/organamnist/random/ratio_0.05/selection_seed_5/train_seed_5/aug_0/final.pt,98f479db363478de826ba51fb0232250157b5072c0a0522af7b6e6b8a031084d,clean,0,17778,11,0.9182697716278546,0.91333508952796,0.748546511627907,0.26252181444826295,0.12146056309283006,0.028174288062105715,0.015047110111095486,14222,0.011519144369921502,566,0.9411196911196911,0.9489795918367347,0.9394703656998739,0.8012738853503185,0.748546511627907,0.8793893129770992,0.99117199391172,0.996565540927304,0.9895201323772752,0.9284833538840938,0.8821656050955414
