dataset_label,Random,EL2N,Forgetting,EVA,Facility,FPS,Herding
OrganS,4.5516543685226125,1.1446585768377133,3.0946872391588727,-4.745460832277068,-0.6568375992040174,-0.5159996273752441,-0.18478345173709698
OrganA,2.6045315553224953,5.6976591589873,2.828001447841828,3.1125843704213167,1.1601026409545625,2.4176921764400277,1.2861815267967813
Path,3.5962265493665626,-0.43603925094031837,-12.518588346086908,1.184058049993581,4.09182115566891,1.598501968963646,3.5987676170898197
Tissue,-0.8177565888773017,2.723995765591601,0.8392590728344658,0.22873175355984898,0.1823466804739482,-0.6486881875136632,0.7293611109718583
Blood,-0.15136680114844125,1.9116971331264594,0.38609546665695404,-1.9493117389252177,0.6324383634412669,0.7370653918744665,0.2693430162584036
