dataset,method,ratio,selection_seed,training_seed,augment,n_selected,deterministic,budget_per_class,selection_sha256,checkpoint,checkpoint_sha256,corruption,severity,n_samples,n_classes_observed,acc,ba,worst_recall,nll,brier,ece15,risk_at_80,risk_at_80_n,aurc,high_conf_errors,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,recall_9,recall_10
organamnist,el2n_top,0.02,6,6,0,682,1,62,b5bb672be4d5d63469ceaee56eb30f8c0bf01d455d1ca74d90ad456713578d59,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/el2n_top/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,ee504ad42f6ac5c47bd88f3e95fd89f4c46d8763dd28e803feb8feb8f659bb36,clean,0,17778,11,0.6835414557318034,0.6891858155651119,0.2311046511627907,1.222825835829075,0.4711476965602346,0.16945700807668101,0.219940936577134,14222,0.11086472706888016,2136,0.859073359073359,0.6326530612244898,0.7414880201765448,0.845859872611465,0.2311046511627907,0.4203562340966921,0.9519025875190259,0.8918145392100744,0.9928295642581357,0.7034525277435265,0.3105095541401274
organamnist,eva,0.02,6,6,0,682,1,62,794972643e5418f32eec9d7f69c71602842c528ee051748e299054d45a54529f,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/eva/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,32f698c1ea472e2fd13ce99b109055eb091a4d6ce4f8b8dd7648d0f1fa425149,clean,0,17778,11,0.7120598492518844,0.7290604663216672,0.39874031007751937,1.124968861401609,0.4442101690035499,0.15676898210452883,0.2086907607931374,14222,0.13286185699557032,2450,0.9025096525096525,0.8329081632653061,0.8297604035308953,0.845859872611465,0.39874031007751937,0.4366412213740458,0.9242009132420091,0.8483113909559244,0.9740761169332598,0.5733662145499383,0.45329087048832273
organamnist,facility,0.02,6,6,0,682,1,62,45604fd3ea7c0fc8058c6e99c3d78cf9061f155acdbaf11c10baa979a966724b,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/facility/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,6947600e5e733fa9dc8fb077c2c578255d15d3c936da73223404ff52e5a3a45e,clean,0,17778,11,0.8561142985712679,0.8619434150590681,0.684593023255814,0.5259029665792593,0.22146191278407185,0.0635338922618264,0.06504007875123048,14222,0.03788104551273404,1172,0.9266409266409267,0.9323979591836735,0.9331651954602774,0.8229299363057325,0.684593023255814,0.7374045801526717,0.9497716894977168,0.978248425872925,0.9498069498069498,0.844019728729963,0.7223991507430998
organamnist,forgetting,0.02,6,6,0,682,1,62,36df84f3f8b936bc66dfafbe1d8bb6341b71c764ff1d8ad89c74fc0a0b69d89a,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/forgetting/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,c4a5f9ecbb24b6c470721bb923d10b8112094c68da181ce337d31d55ea2b0651,clean,0,17778,11,0.7183597705028687,0.7244766596268721,0.32537154989384287,1.0838814497415328,0.43132737260600584,0.1547806563013208,0.19687807621994094,14222,0.11697809133681392,2334,0.8214285714285714,0.7920918367346939,0.8411097099621689,0.7974522292993631,0.5479651162790697,0.3974554707379135,0.9509893455098934,0.9656554092730395,0.9884169884169884,0.5413070283600493,0.32537154989384287
organamnist,fps,0.02,6,6,0,682,1,62,19b724751cdda69dd6728e5316fc9a1fa9a7c982353bbd6aa31e07e46fd1e7bf,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/fps/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,a393a09989be922e44d2b2f63ee138578ccdf53ff89b12ca411a5de94a9a3a73,clean,0,17778,11,0.8552143098211272,0.8567579020895068,0.6468023255813954,0.49869609503701123,0.21998120571326957,0.06055955977230135,0.06363380677823091,14222,0.0375293732934573,1096,0.916988416988417,0.9107142857142857,0.9129886506935687,0.7987261146496816,0.6468023255813954,0.6615776081424937,0.967427701674277,0.994848311390956,0.9702151130722559,0.8335388409371147,0.8105095541401274
organamnist,graph_a2,0.02,6,6,0,682,1,62,4deea642167ec647ac9f6b897453dfae574c6d8ab7c77cbe0cdbf78db5f731c6,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/graph_a2/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,b3710540ba82e536a180aaa0304f0a101e13f7ac82c3ee01f830efed52d2df36,clean,0,17778,11,0.8724265946675667,0.8751629215127233,0.7093023255813954,0.4437748237577979,0.19188163403460115,0.048724619635031996,0.04296160877513711,14222,0.0250049895427797,853,0.9343629343629344,0.9375,0.9533417402269861,0.7872611464968153,0.7093023255813954,0.7587786259541984,0.9579908675799087,0.979965655409273,0.9928295642581357,0.8569667077681874,0.7584925690021231
organamnist,herding,0.02,6,6,0,682,1,62,da4203a08717e21690dad5db12816df767c6787ded4636070f912e79bc98c320,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/herding/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,18abee76a8c0da89c9a52102ab5bb1870d879f888e3b73ab3dc9d2c51f6f4c1b,clean,0,17778,11,0.8758578017774777,0.8792367277936038,0.6579457364341085,0.4513630412570952,0.19093268277962544,0.05312306218000966,0.04310223597243707,14222,0.027063131530998003,977,0.9478764478764479,0.8966836734693877,0.9747793190416141,0.8101910828025478,0.6579457364341085,0.7603053435114504,0.9643835616438357,0.9839725243274184,0.9696635410921125,0.8921085080147966,0.8136942675159236
organamnist,random,0.02,6,6,0,682,1,62,be4519dd3e31265d75ba6355216a46bce35b28c8e3193c81de4bc91872e8e924,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/table1_clean_only_20260922/formal/organamnist/seed_6/results/organamnist/random/ratio_0.02/selection_seed_6/train_seed_6/aug_0/final.pt,ddda52d6a3307ebec661238b71b298aded2cc695de7ed2809ae46e9b63cd85f3,clean,0,17778,11,0.8431207109911126,0.8478559678312315,0.6283914728682171,0.5878735107654087,0.24106180388408388,0.07674697924953086,0.07235269301082829,14222,0.03794146887545293,1303,0.8976833976833977,0.9005102040816326,0.9306431273644389,0.7605095541401274,0.6283914728682171,0.7379134860050891,0.9159817351598174,0.9633657698912421,0.9492553778268064,0.9001233045622689,0.7420382165605095
