arm,dataset,method,training_seed,selection_seed,selection_sha256,checkpoint_sha256,clean_acc,clean_ba,clean_worst_recall,clean_nll,clean_ece15,clean_aurc,corruption_conditions,corruption_acc,corruption_ba,corruption_worst_recall,corruption_nll,corruption_ece15,corruption_aurc,ba_drop
clean_selection_clean_train,organamnist,el2n_top,45,42,5d4805e886983e978361258878c7653cca597c4db7d33148315e6496679e8c8d,bb95b293b91f93d287ab16dd9a6875be9a08177daa4dc889ff27d421cd5a09f6,0.6583980200247497,0.6781475326567735,0.19089147286821706,1.37730771857196,0.19277498899837597,0.17793434069120956,65,0.49502323528648196,0.5031093797474928,0.09671122928506477,2.5745516785301272,0.32262518107317256,0.3575669108637689,0.1750381529092807
clean_selection_clean_train,organamnist,eva,45,42,68a8cfc54d31e71d1cc51d36a37da49cf2616e3d1942f957ea543c90926a09a0,6a171d8a9f9ef7dbd0f99214096e1dce51ff8a8a552a06bf5e2f482edb78e63d,0.6780852739340758,0.6997283515358422,0.22093023255813954,1.3248069148486188,0.18753712849614187,0.16163762952398542,65,0.5157454762584699,0.520056389006404,0.08974009492838146,2.5544431885700023,0.31426556807772205,0.3284473137796833,0.17967196252943818
clean_selection_clean_train,organamnist,forgetting,45,42,473d88fe3b6e4974473d0667041dbf81903d2b855af0ee28e089397c71496565,1f4cf07b2494e5c71610959945c797165e09c4ddbfe1edbfde673b985e19d415,0.7312408594892564,0.7402471940274822,0.35063613231552165,0.9423862076129043,0.12824277665865463,0.09822742010072161,65,0.5628053687790441,0.5753628291565384,0.16220107977897452,1.9125011010326707,0.25513812515093237,0.25839924073968,0.16488436487094382
clean_selection_clean_train,organamnist,random,45,42,2003a437b8ead58cb09be4a3d8fd78455fd2c1f7c52de5394b42eb65cc2b35e0,478e18203b233c9a1541b2c122762ed3a0bcc68b0e9e342eba59eecc2c8e253a,0.8661266734165823,0.8660771239043527,0.6351744186046512,0.47838466311869277,0.0633025761496325,0.0263317558908713,65,0.6692437498377425,0.6638123125690683,0.3033685122791411,1.581354424086708,0.20505025912921604,0.18321047520404707,0.2022648113352844
clean_selection_clean_train,organamnist,el2n_top,46,42,5d4805e886983e978361258878c7653cca597c4db7d33148315e6496679e8c8d,2814e704ea396c721fc28495e0ce2dbc81da8734bdcb5a7b7185da08040e32c5,0.6956913038587018,0.7169068297910082,0.25290697674418605,1.1549173562132604,0.15481544634863098,0.12393596440783512,65,0.5103628512335904,0.5197335767931447,0.11658384670013595,2.31824507585423,0.3071189943340966,0.3177881493164416,0.19717325299786348
clean_selection_clean_train,organamnist,eva,46,42,68a8cfc54d31e71d1cc51d36a37da49cf2616e3d1942f957ea543c90926a09a0,eb6971e1fdb15b68d8d202944d5f877f21f1ff0de3974b0d9d97906077d13e29,0.6730790865114186,0.705376414261876,0.250484496124031,1.30162201137141,0.18301403652576967,0.15573945948419987,65,0.5239526813607138,0.5463771463981821,0.1130016276436158,2.388604607651666,0.3045800827647148,0.3249317689748644,0.1589992678636939
clean_selection_clean_train,organamnist,forgetting,46,42,473d88fe3b6e4974473d0667041dbf81903d2b855af0ee28e089397c71496565,b5b65c652dd0939aa6eccf411eabe61f34fba0b6a5381c90bbfe028d7ed41209,0.7168972887838903,0.7148977070423782,0.2544529262086514,0.9853101251529754,0.1400843946727755,0.10360846239983458,65,0.5547755653054337,0.5525430185161438,0.10907071896764971,1.9954711210650697,0.2645082574380565,0.2740974159926302,0.16235468852623436
clean_selection_clean_train,organamnist,random,46,42,2003a437b8ead58cb09be4a3d8fd78455fd2c1f7c52de5394b42eb65cc2b35e0,f8608da66cbfe5eef6aadeccd623c49d3dda4b6c48df0b3bf261671fac13dc38,0.8472269096636292,0.8490169066867034,0.5944767441860465,0.6028923751679968,0.07480017045261973,0.035921283014134636,65,0.6111572643803491,0.6091891159625332,0.24146261052723902,2.1378834559170596,0.264517918469377,0.24144902597627171,0.23982779072417015
clean_selection_clean_train,organsmnist,el2n_top,42,42,9fc0dd06c46e16a0a431c28ccebee016a474b7dfe5508162a92ab6c6ac4e68d1,47af428e2ceda4abed0e744a2624b250008f8b277827cb1204b6c0b4851cdee0,0.38812733658094484,0.4051181875671776,0.10369318181818182,3.115201678830713,0.39723790322612007,0.49213605931685267,65,0.31394933377486905,0.33710746428755384,0.058138697350371076,3.68670813302096,0.4500640001513629,0.5921650621429881,0.06801072327962376
clean_selection_clean_train,organsmnist,eva,42,42,ba18c1cd3910aba2b986c3d29f89649194e5f76c94e64061cf8467d57a053ed9,5d4ffc9bd8dbf3fe8a6d7cf8d8be4236283e40723551f1445945661dcf63c45e,0.4399003058796873,0.4475254711584389,0.1548974943052392,2.4898107778111203,0.35883738372824775,0.3916787637772031,65,0.36337286821029885,0.3761065505535348,0.12042429524952594,3.2000507975516275,0.41977570800003416,0.5028393779297745,0.07141892060490407
clean_selection_clean_train,organsmnist,forgetting,42,42,0142a4b9410290170b51b0fcfc2438bafb04f7c9ae6754d8bf1c647b8f04e9cd,094c079afec9ff71c0f374e13b421333ff0737d00390df954f3d095702954052,0.460858728899966,0.45107843697230954,0.1275626423690205,2.607424579510202,0.33130481772498693,0.41721000752464804,65,0.38074090857596016,0.3742518230580682,0.09216700492530744,3.2247537685368313,0.4006436310511595,0.5223456975507497,0.07682661391424134
clean_selection_clean_train,organsmnist,random,42,42,84d906a57a4f6d6d04aff732d7566e43afe2c3ac7490c8a5778cc72be3b7d194,6168461899b15249c9383b44fa09543a39a0881a5cb92f8d5d6101fb5d7b13c5,0.6299988671122692,0.6092420353351734,0.3097949886104784,1.686529020477476,0.22818818358024762,0.19809425680213708,65,0.5414192468910947,0.5264998005158827,0.21820794184788309,2.3232755039458257,0.2953998725825568,0.30342016477511713,0.08274223481929066
clean_selection_clean_train,organsmnist,el2n_top,43,42,9fc0dd06c46e16a0a431c28ccebee016a474b7dfe5508162a92ab6c6ac4e68d1,3cec3a7e6ea0e71cbe0c62a07e0c4efed007e6ad5635f12965246c1eb21c0552,0.3638835391412711,0.3931876872353236,0.12190082644628099,3.2909170728119466,0.4215770115972686,0.5619885433292958,65,0.3070143179580134,0.33633199507830075,0.0839272088171951,3.7319279265171144,0.4564523078037182,0.6345943599975996,0.05685569215702285
clean_selection_clean_train,organsmnist,eva,43,42,ba18c1cd3910aba2b986c3d29f89649194e5f76c94e64061cf8467d57a053ed9,da998881ab8e921a4371a930828bb5d11769d62d8e23bee54557983771c523ab,0.46505041350402176,0.4781324263093436,0.1867881548974943,2.372035532941802,0.3355101218637637,0.36356497299792584,65,0.3885386619724447,0.40419851330623474,0.10542639036845644,3.0603288487682985,0.39480920181479195,0.4793495933170374,0.07393391300310886
clean_selection_clean_train,organsmnist,forgetting,43,42,0142a4b9410290170b51b0fcfc2438bafb04f7c9ae6754d8bf1c647b8f04e9cd,da1eb7c6409dba1c5fe1e87cd5f28c1fa27f2b070392094460d6309747c58936,0.5128582757448736,0.47036374633151595,0.1366742596810934,2.636374085841446,0.32724159793579877,0.32766929978508874,65,0.3999651419159746,0.37851975851338276,0.07922281179665343,3.7479570858843565,0.4283127119858101,0.4746899630711905,0.09184398781813319
clean_selection_clean_train,organsmnist,random,43,42,84d906a57a4f6d6d04aff732d7566e43afe2c3ac7490c8a5778cc72be3b7d194,4462a3766143f1aa22763b334804cebffe2239ddb6eca292f7994bc82fc7e647,0.6191231448963408,0.6042462476470472,0.37073863636363635,1.646521077824057,0.23667020286967588,0.2101545029914405,65,0.516711836933883,0.5134911954465505,0.2557958925619763,2.336747299539383,0.3126987872347352,0.33629865928299185,0.09075505220049662
clean_selection_clean_train,organsmnist,el2n_top,44,42,9fc0dd06c46e16a0a431c28ccebee016a474b7dfe5508162a92ab6c6ac4e68d1,d2c945cbd57f200b1d03ddbf42b1e5a3d9a077260fffe2c4b5c90265fd1b7ab1,0.3818964540614025,0.37410930812070115,0.14296351451973194,3.271278947654628,0.4166202950537698,0.5180331277708689,65,0.3164068286986606,0.3225037023413443,0.0842650412294187,3.7818651154578973,0.460510077821847,0.6036208953326795,0.051605605779356856
clean_selection_clean_train,organsmnist,eva,44,42,ba18c1cd3910aba2b986c3d29f89649194e5f76c94e64061cf8467d57a053ed9,806ddeddab1b365d595209a52428a31dd8752d46be4d469077ce582db3ad8f89,0.48589554775121785,0.47191327949112766,0.1958997722095672,2.153121152659439,0.31022255842988483,0.3518036233143214,65,0.38298925499559916,0.3820888398929157,0.11852661904581067,2.870303036795497,0.39111514968654054,0.4932756729325546,0.08982443959821196
clean_selection_clean_train,organsmnist,forgetting,44,42,0142a4b9410290170b51b0fcfc2438bafb04f7c9ae6754d8bf1c647b8f04e9cd,08426ce034d0ce4b89865d77496a8767f688cd378ae61db4babeb5b34321bed5,0.4891809221706129,0.45596958753704586,0.1275626423690205,2.4042493542124435,0.3172865966931061,0.34335132144928127,65,0.3922179327413268,0.3688898565359721,0.07290835334366663,3.1673435219304236,0.39658289040648376,0.4728628968507494,0.08707973100107375
